nuFnu_syn,nu_syn,CLASS,SED_class,GLON,LP_beta,GLAT,Frac_Variability,Pivot_Energy,Highest_energy,PL_Index,SpectrumType,Unc_Frac_Variability,LP_Index,Unc_Energy_Flux100,Unc_Flux1000,Variability_Index,Flux1000,Unc_LP_Index,Energy_Flux100,Signif_Avg,Unc_PL_Index,Unc_LP_beta,Flags,Redshift
-26.511152,36.657276,BLL,HSP,304.40717,0.076142505,66.31565,0.19422221,7.3003592,4.275946,2.0124857,LogParabola,-2.3305917,1.8931525,-28.02856,5.7165023e-11,3.0389938,-20.918816,-2.5818238,-25.62481,3.1942377,0.047515083,-3.3804247,0,0.065686
-27.044664,32.15499,BLL,LSP,122.45342,0.061397724,54.420795,0.52089995,7.402018,5.1402183,1.9568442,LogParabola,-2.0074582,1.8445429,-28.493761,3.323057e-11,4.0005684,-21.465183,-2.5031815,-26.108484,3.248455,0.04854539,-3.3749013,0,0.867
-26.637268,34.58578,BLL,HSP,311.22537,0.058343243,85.00239,0.45458236,7.704103,4.0071297,2.0270455,PowerLaw,-2.0443118,1.9544417,-28.420029,4.030755e-11,3.7139359,-21.364277,-2.4275012,-25.862453,3.0753171,0.058817893,-3.1075451,0,0.509
-26.734322,31.520042,BLL,LSP,303.58548,0.038414005,18.42324,0.21286342,7.1937895,2.8248432,2.3874397,PowerLaw,-1.5509702,2.3615127,-28.313452,3.7776282e-11,2.6104982,-21.900064,-2.1882567,-26.2387,2.3258913,0.09312316,-2.8448117,0,0.041
-24.03991,29.447845,FSRQ,LSP,305.09515,0.07763999,57.063187,0.9545981,6.860821,4.67803,2.2891772,PLSuperExpCutoff4,-1.5917459,2.2989004,-26.559555,3.2726946e-10,10.301768,-17.012487,-5.2489705,-21.573418,5.7119303,0.0044175475,-5.735584,0,0.536
-26.763107,35.51775,BLL,HSP,304.80777,0.030641526,51.078712,0.13546786,7.928579,4.9949193,1.9147693,PowerLaw,-2.163787,1.8840846,-28.11594,5.085587e-11,2.622206,-21.010595,-2.8290594,-25.476238,3.2456548,0.04781263,-3.5823717,0,0.0579
-26.739124,34.309776,BLL,ISP,116.03266,0.084492646,80.279785,0.40161055,7.274811,3.2224853,2.0246737,LogParabola,-2.149437,1.8842603,-28.311407,4.2156667e-11,3.7644193,-21.296774,-2.3968801,-26.024132,3.143351,0.052309077,-3.1896698,0,0.530688
-25.455853,43.01229,BLL,HSP,329.06876,0.018970056,86.76989,0.0,8.488822,3.357726,1.9163603,PowerLaw,2.3025851,1.8997133,-28.959917,2.4857904e-11,1.8978814,-23.224775,-1.4649984,-27.691156,1.5777699,0.2070312,-2.1329548,0,0.141
-26.17674,30.272337,FSRQ,LSP,108.646835,0.10703701,84.47607,0.84299105,6.654152,3.7473488,2.3120444,LogParabola,-1.6927881,2.1993823,-28.13983,5.2659644e-11,5.999417,-20.640312,-2.925813,-25.26989,3.6665175,0.03249934,-3.5591764,0,0.806
-27.08212,33.21854,BLL,ISP,121.46024,0.22442712,55.746292,0.38357997,7.7556996,4.2429543,2.032759,LogParabola,-1.4054326,1.7349323,-29.079224,2.4830972e-11,2.8478315,-22.588804,-1.4607528,-27.514473,2.270044,0.108263396,-1.998889,0,0.224
-27.07196,28.652853,FSRQ,LSP,305.35202,0.16483094,44.842037,0.82127357,6.582299,2.8324306,2.3652723,LogParabola,-1.7036443,2.182561,-28.026863,6.304162e-11,5.5235558,-20.691437,-2.5985963,-25.361849,3.3130543,0.039575525,-3.1561646,0,1.956
-27.631021,27.631021,BLL,LSP,306.36105,0.20542552,57.95563,0.7983919,8.797922,4.831708,1.8011385,PowerLaw,-1.1699065,1.6835172,-28.474918,3.865706e-11,2.988913,-22.511013,-1.5578008,-26.905014,1.9339637,0.13224667,-2.002692,4,0.586
-26.368444,29.610275,FSRQ,LSP,305.1925,0.10508115,40.51343,0.92600363,6.7454157,3.489617,2.381779,LogParabola,-1.6074446,2.3234549,-27.666344,7.827396e-11,6.362631,-20.10917,-3.2115202,-24.644814,3.6726837,0.027507694,-3.746074,0,1.303
-25.989994,30.893679,BLL,LSP,305.22446,0.043653704,39.645054,0.67459804,7.9180903,4.207288,2.0383446,PowerLaw,-1.8283244,1.993312,-28.07279,5.7948205e-11,4.65433,-20.901049,-2.6479337,-25.40028,3.1445682,0.054656886,-3.3381736,0,0.481
-26.635473,30.717186,BLL,LSP,304.9746,0.16788481,30.448862,0.73782206,6.849556,2.5119054,2.3814375,LogParabola,-1.7685294,2.2973866,-28.02358,6.019367e-11,4.873442,-20.902102,-2.630166,-25.552101,3.0348613,0.046414938,-3.0606692,0,0.01375
-27.221895,30.245634,FSRQ,LSP,312.69138,0.13885656,76.97024,0.44091162,5.9683003,2.330531,2.653706,LogParabola,-2.153136,2.520974,-28.30002,4.0892553e-11,4.0241156,-21.63521,-2.4662602,-25.693668,2.929511,0.05376684,-2.8755662,0,1.108552
-27.138926,33.078648,BLL,ISP,116.77753,-0.0135950195,72.7788,0.45121387,7.7749166,3.8384712,2.100191,PowerLaw,-1.4647197,2.1121461,-28.923443,2.457015e-11,3.1639628,-22.591234,-2.08869,-27.088968,2.116288,0.121967934,-2.9650583,0,0.435
-27.279957,30.83838,BLL,LSP,114.960464,0.16792455,76.02209,0.5960776,7.951865,3.6911395,1.9715917,PowerLaw,-1.2602123,1.8388314,-28.933575,2.391644e-11,3.1000297,-22.652225,-1.6916689,-27.1393,2.1431677,0.110569544,-2.1967814,0,0.652
-27.281893,28.2363,BLL,LSP,119.95104,-0.009691011,59.247356,0.44242293,7.272764,2.956175,2.247641,PowerLaw,-2.0605803,2.2571385,-28.836514,2.7013948e-11,3.7344801,-21.862934,-2.584054,-26.30861,2.8926895,0.07024279,-3.3636947,0,1.088
-26.701511,30.325909,BLL,LSP,349.2552,0.076983474,86.35581,0.5345164,6.7571816,4.9034734,2.186331,LogParabola,-2.1301808,2.0807223,-27.878086,6.71408e-11,5.576133,-20.16993,-3.0821798,-24.846657,3.9417555,0.025826955,-3.8734078,0,0.993
-27.631021,27.631021,RDG,LSP,316.12103,-0.0012950905,73.7165,0.0,8.633756,5.1084576,1.8633472,PowerLaw,2.3025851,1.8615328,-28.706541,3.1657794e-11,2.665765,-22.708992,-1.9066867,-27.146791,2.045115,0.14503245,-2.7669241,0,0.085704
-27.400743,28.79034,RDG,LSP,307.65115,0.23941186,40.921585,0.27384537,7.559332,3.778782,2.126639,LogParabola,-1.8726695,1.8556293,-28.287508,5.4729436e-11,2.8305597,-21.37328,-1.9172873,-26.386623,2.6656797,0.07568524,-2.328452,0,0.126
-26.733198,29.172785,FSRQ,LSP,101.2219,0.21009248,80.60517,0.8273898,6.5687833,2.3696268,2.333917,LogParabola,-1.7047857,2.1571,-28.355885,4.944632e-11,5.7879004,-20.785557,-2.8035107,-25.495216,3.5731406,0.0334588,-3.214881,0,1.055
-26.349945,33.884464,BLL,ISP,111.192665,0.086652815,73.63027,0.18465349,7.2266207,4.7281046,1.9079357,LogParabola,-2.8690822,1.7641357,-27.921022,6.0672356e-11,3.618529,-20.255352,-3.1307192,-24.951933,3.9877093,0.024675824,-3.9944792,0,0.691
-26.47592,34.999924,BLL,HSP,310.21295,0.028252512,50.631603,0.0,7.8205996,4.8681803,2.025376,PowerLaw,2.3025851,1.9984311,-28.402517,4.1320693e-11,2.2262347,-21.5647,-2.470954,-26.062685,2.7859318,0.07024226,-3.2280455,0,0.14
-25.711004,29.472973,FSRQ,LSP,85.679886,0.06768679,83.33186,0.76263285,7.6772823,3.8030314,2.3017867,LogParabola,-1.805432,2.4003425,-27.31514,1.2258368e-10,6.8001337,-19.513824,-3.4473388,-24.051582,3.6772575,0.019166743,-4.3968782,0,0.997
-27.631021,27.631021,BLL,LSP,5.946135,-0.015914906,85.11844,0.22257484,8.100223,5.4698853,1.9549481,PowerLaw,-1.4672418,1.9743565,-28.665562,3.1609614e-11,2.6255906,-22.113459,-2.124749,-26.595295,2.5529888,0.09571364,-2.9715877,0,0.226
-26.782793,33.379166,BLL,ISP,313.76718,-0.018824022,63.026894,0.26380002,8.157142,4.216478,2.0765436,PowerLaw,-1.5609922,2.0866644,-28.17143,5.18503e-11,2.792705,-21.639597,-2.383477,-26.139355,2.528965,0.10065077,-3.2784832,0,0.002307
-26.480867,29.561653,FSRQ,LSP,86.06342,0.2575464,83.10774,0.8843892,7.6486206,3.6486015,2.4578788,LogParabola,-1.5312923,2.2472072,-27.448212,1.028911e-10,4.478049,-20.860561,-1.9535286,-25.86894,2.4215221,0.07290607,-2.269354,16,1.639
-25.928179,34.539776,BLL,HSP,309.3587,0.13206457,40.671482,0.6903063,7.1934123,3.8259573,2.0417125,LogParabola,-1.8829303,1.8674401,-27.734524,8.593339e-11,5.669783,-19.93949,-3.0750954,-24.77917,3.843061,0.026295725,-3.7148848,0,1.491
-27.631021,27.631021,BCU,LSP,309.85373,0.004132072,43.570282,0.0,8.53821,4.755115,1.9029381,PowerLaw,2.3025851,1.9051366,-28.5941,3.5305828e-11,2.6778781,-22.661581,-1.8901742,-27.121515,1.748261,0.14800374,-2.7704778,0,0.63
-26.24095,29.887632,BCU,LSP,113.39551,0.0599869,68.26298,2.291977,6.71489,4.093863,2.1601832,LogParabola,-0.7147331,2.0695424,-27.933428,6.3790605e-11,8.266928,-20.034721,-3.3424792,-24.683193,4.179707,0.021652238,-4.1741447,0,0.501
-26.666254,35.51775,BLL,HSP,309.20505,0.091462076,38.7656,0.013833928,8.029742,4.9002995,1.8382043,LogParabola,0.47269037,1.6798275,-28.065552,5.411694e-11,2.376257,-21.288225,-2.228171,-25.843075,2.9746146,0.058740675,-3.070565,0,0.46
-27.21088,29.083433,FSRQ,LSP,313.05838,0.18303515,58.03018,0.82578754,6.7701,3.1742718,2.3649096,LogParabola,-1.7172848,2.267123,-27.773916,7.171002e-11,6.299191,-20.219675,-2.9902682,-24.88566,3.7283506,0.028315235,-3.4037,0,0.8249
-25.83131,39.143955,BLL,HSP,307.55753,0.035975065,20.048088,0.3271756,8.814218,4.2779694,1.7647128,PowerLaw,-1.8073815,1.72222,-28.248102,4.726655e-11,2.7981365,-21.676765,-2.2968967,-26.040339,2.7840333,0.074965686,-3.0804315,0,0.105
-26.652924,38.86765,BLL,HSP,324.1331,0.16001597,73.4637,0.19372877,8.041748,2.851313,1.8773526,LogParabola,-1.1103438,1.6363956,-28.484343,3.9992416e-11,2.6397488,-22.088684,-1.6845032,-26.7604,2.4186568,0.09315627,-2.3517768,0,0.73
-26.125025,29.785198,FSRQ,LSP,308.79752,0.061241537,28.9542,0.88829917,6.736025,4.571308,2.3241017,LogParabola,-1.6505992,2.2587929,-27.603691,8.0882516e-11,6.518607,-19.944082,-3.3357842,-24.484982,3.8786576,0.026217125,-3.9841895,0,1.21
-26.75741,34.499523,BLL,ISP,331.03265,0.13817225,75.38394,0.567346,8.035653,4.018564,2.013389,PowerLaw,-1.4566776,1.8233677,-28.619398,3.3688913e-11,3.1325257,-22.163498,-1.4512637,-26.659851,2.359288,0.10628551,-2.0263805,0,0.573
-26.580656,29.945545,FSRQ,LSP,358.87457,0.069264926,81.68846,0.57659274,6.5226264,3.6508012,2.3481383,LogParabola,-2.071813,2.2720602,-27.797523,6.9873676e-11,5.903971,-20.065447,-3.3229532,-24.580286,4.025756,0.024274938,-3.9682226,0,0.943
-27.178392,29.273642,FSRQ,LSP,121.85988,0.13264264,33.780006,1.1547818,7.0832753,3.4002702,2.403438,PowerLaw,-1.299585,2.2817385,-28.68753,2.6762965e-11,4.6923513,-22.243738,-1.9084917,-26.566956,2.3228705,0.0895327,-2.3701541,0,1.024
-26.475555,29.924818,FSRQ,LSP,325.91034,0.096389614,70.19059,0.6099185,7.4902363,4.838723,2.1484103,PowerLaw,-1.6333611,2.0450866,-28.589113,3.477401e-11,3.5419004,-21.965042,-1.9868709,-26.453138,2.407275,0.088054515,-2.625347,0,0.32549
-26.844078,28.854454,FSRQ,LSP,315.63458,0.16331188,52.492626,1.0314845,6.083163,2.3834367,2.60988,LogParabola,-1.4892944,2.4359677,-28.130413,4.750893e-11,6.062679,-21.25326,-2.542885,-25.45575,3.1253173,0.046205804,-2.9599721,0,1.864
-27.40347,30.611986,BCU,LSP,54.9945,0.051345035,82.59555,0.09531115,6.9366484,4.0753655,2.1846976,LogParabola,-2.8200946,2.132108,-27.960402,5.9606535e-11,2.8037324,-20.428068,-3.1548476,-25.044464,3.727628,0.030004306,-3.9299552,0,1.143
-26.833189,34.884872,BLL,HSP,334.69104,0.13326083,74.919426,0.42172167,7.8128204,3.980162,1.87747,LogParabola,-1.9439372,1.6675606,-28.200865,4.728986e-11,3.3292916,-21.377815,-2.1587126,-26.067678,2.9726877,0.059587263,-2.8892512,0,0.47
-27.38464,39.051853,BLL,HSP,117.60519,-0.042998474,50.41849,0.0,8.396845,3.726498,2.0631251,PowerLaw,2.3025851,2.1084626,-29.159014,1.9496406e-11,2.1286685,-23.520761,-1.5771914,-28.020868,1.4204731,0.2463892,-2.5465925,0,0.21
-20.96677,29.273642,RDG,LSP,309.52875,-0.038266268,19.418201,0.07729713,6.6566486,4.709485,2.5911267,PowerLaw,-3.7091713,2.6025746,-27.367514,9.4194e-11,3.5086453,-19.44632,-4.0722265,-23.548187,4.297762,0.019683829,-4.8078647,512,0.0018
-26.542751,41.354427,BLL,HSP,52.5736,0.0024710065,81.98867,0.29754242,8.032756,2.9666896,2.1691866,PowerLaw,-0.80427086,2.1752903,-28.590368,3.0710087e-11,2.7836394,-22.657843,-1.6739067,-27.139536,1.8904761,0.17597958,-2.5423744,0,0.431
-26.714771,38.430164,BLL,HSP,333.7888,0.41720507,73.28856,0.0,8.320435,2.8193293,1.9488044,PowerLaw,2.3025851,1.4193317,-28.862932,2.674559e-11,2.2999659,-23.00584,-0.595948,-27.485525,1.671424,0.17309292,-1.0489948,0,0.204153
-27.428009,29.273642,FSRQ,LSP,319.11826,0.09377066,56.69352,0.0,9.309082,4.5105066,1.704938,PowerLaw,2.3025851,1.613626,-28.883535,2.6514757e-11,2.104076,-23.445518,-1.2055445,-27.75221,1.5650296,0.20893368,-1.856413,0,1.882
-26.556631,29.022291,FSRQ,LSP,3.2688563,0.13888626,80.54198,0.5205173,6.4138103,3.2037256,2.487208,LogParabola,-2.1456256,2.3642218,-27.93664,5.7460252e-11,5.346333,-20.557398,-3.1325727,-24.983446,3.6862712,0.030667601,-3.4575596,0,1.398
-26.837069,39.005802,BLL,HSP,334.3604,0.7514855,72.323204,0.0,9.246281,4.0350227,1.6758314,PowerLaw,2.3025851,0.5141078,-28.747236,2.8555946e-11,2.4761481,-23.055666,0.27876398,-27.331806,1.9739052,0.15478817,-0.2858454,0,0.49
-27.164658,29.339138,BCU,LSP,109.051674,0.046549868,64.04282,0.39277092,7.01233,3.3878758,2.4266503,PowerLaw,-2.0665004,2.4011347,-28.63316,2.8321949e-11,3.3937612,-21.904705,-2.4536593,-26.204494,2.7796223,0.07110218,-3.082007,0,0.688
-26.856699,28.970848,CSS,LSP,56.791004,0.08252108,80.68729,0.0,7.00913,2.3738728,2.5061717,PowerLaw,2.3025851,2.4677167,-28.579576,2.5387602e-11,1.5463938,-22.55925,-1.8436205,-26.769901,2.107095,0.117761664,-2.411691,0,0.849934
-27.631021,27.631021,BLL,LSP,112.30023,0.056767948,59.40952,0.16191155,8.425123,3.6973236,1.9228348,PowerLaw,-0.49722356,1.8166791,-29.003765,2.385863e-11,2.5052774,-22.756025,-0.9766248,-27.225319,2.223502,0.13752392,-1.7047876,0,0.7
-25.4922,29.397955,FSRQ,LSP,321.3662,0.15423633,56.24916,1.2824053,6.194254,3.2968955,2.5140712,LogParabola,-1.2938545,2.4086459,-27.72042,8.256748e-11,7.904354,-19.866915,-3.51557,-24.157663,3.9800966,0.01936138,-3.9524012,0,2.15
-27.230381,28.682571,FSRQ,LSP,318.2336,0.103352614,48.700863,0.75146556,6.908056,3.0884483,2.4311616,LogParabola,-1.8195009,2.4336975,-27.227516,9.731131e-11,6.75501,-19.627562,-3.4357347,-24.082973,3.9843369,0.020700153,-3.947052,0,1.492
-26.75913,28.758965,FSRQ,LSP,37.13941,0.032246787,80.69822,0.53631264,6.912979,3.0409112,2.3342357,PowerLaw,-1.9685042,2.3099065,-28.618782,3.502617e-11,4.0701213,-21.61,-2.6212358,-25.995428,2.9165814,0.06073677,-3.277747,0,0.731
-27.3938,31.250223,FSRQ,LSP,107.119644,0.10792186,64.87263,0.79219836,6.647193,3.3545878,2.3384829,LogParabola,-1.7521622,2.239042,-28.30262,4.4484257e-11,5.940082,-20.831257,-3.0124497,-25.427631,3.6020062,0.033121135,-3.5560029,0,1.362
-27.631021,27.631021,BLL,LSP,314.1853,0.033186976,32.080006,0.3431378,7.9612246,3.3931081,1.9887938,PowerLaw,-1.6531616,1.9707043,-28.468605,3.85049e-11,2.9057195,-21.8307,-2.3245046,-26.322266,2.5500214,0.082968235,-2.9751287,0,0.25
-27.631021,27.631021,BLL,LSP,4.854875,0.001380995,78.1591,0.0,7.847029,4.2847967,2.0968673,PowerLaw,2.3025851,2.089753,-28.7114,3.0293965e-11,2.245369,-22.556555,-1.866714,-27.054682,1.784607,0.13606784,-2.713941,0,0.547387
-27.078245,34.58578,BLL,HSP,14.847281,0.20441456,79.19453,0.33791235,7.841983,2.6704106,2.045343,PowerLaw,-1.1259973,1.7883784,-28.793682,2.8120138e-11,2.8296783,-22.463362,-1.1480521,-26.963041,2.1620588,0.12331177,-1.6576262,0,0.267
-25.090588,29.022291,FSRQ,LSP,320.03772,0.1176216,48.377666,0.5757944,6.61607,2.9395852,2.3851902,LogParabola,-2.066896,2.2696269,-27.588243,8.34587e-11,5.798186,-19.952707,-3.1436648,-24.523119,3.8547013,0.026188338,-3.7011073,0,0.539
-26.224276,31.194246,BCU,LSP,316.67987,0.07710411,37.58958,0.5017968,6.8264747,4.127441,2.255803,LogParabola,-2.05416,2.1684988,-28.088089,5.686074e-11,4.2353616,-20.927326,-2.735788,-25.56362,3.129234,0.045972206,-3.3906412,0,0.657
-26.917763,29.386515,FSRQ,LSP,316.06558,0.07211736,35.3157,0.80908483,7.356158,3.5897467,2.2774472,PowerLaw,-1.4386848,2.2348979,-28.481865,3.5634266e-11,3.7387924,-22.071634,-2.0331016,-26.498907,2.1994565,0.099067636,-2.7019603,0,1.51
-26.315811,37.037163,BLL,HSP,95.992165,0.07801671,70.307045,0.0,8.855671,4.7137375,1.735869,PowerLaw,2.3025851,1.6559085,-28.75642,2.756668e-11,2.4500825,-22.662119,-1.8476187,-26.999273,2.332822,0.11535276,-2.4409206,0,0.546
-26.28841,40.128304,BLL,HSP,87.2826,0.04211102,73.517265,0.15984875,8.420869,4.622696,1.816884,PowerLaw,-1.1835618,1.7618048,-28.70524,2.8236455e-11,2.5206974,-22.302591,-2.0034866,-26.70868,2.5339599,0.093122944,-2.7994525,0,0.172
-27.631021,27.631021,FSRQ,LSP,340.15067,0.06901936,68.818016,0.32707405,7.787918,4.374583,2.0668354,PowerLaw,-1.4902726,2.00749,-28.58456,3.4690053e-11,2.883729,-22.072437,-2.0061548,-26.572506,2.3404725,0.0957715,-2.751552,0,0.28279
-27.631021,27.631021,BLL,LSP,334.21606,0.019269552,64.79888,0.0,7.460254,3.4085238,2.1912675,PowerLaw,2.3025851,2.1803877,-28.565462,3.4957853e-11,2.0238352,-22.039349,-2.2118666,-26.512775,2.3065639,0.099604316,-2.8115046,0,0.13648
-27.213436,28.712774,FSRQ,LSP,114.65316,0.08951576,50.17656,0.39925003,7.1016216,2.8270829,2.4481943,PowerLaw,-1.8380994,2.410669,-28.726793,2.3329304e-11,3.2038782,-22.309866,-2.1954954,-26.586826,2.4787169,0.08716422,-2.6665444,0,1.351
-26.403452,29.89382,FSRQ,LSP,320.46527,0.13480014,43.66898,0.9155971,6.8135934,3.3901331,2.2226589,LogParabola,-1.6135767,2.0835876,-27.895924,7.7561194e-11,6.254916,-20.162172,-2.996836,-24.926392,3.6641145,0.028906375,-3.6313553,0,2.49
-27.175415,28.846342,FSRQ,LSP,95.089455,0.089788504,69.20411,0.6488844,6.1924295,3.918031,2.2663121,LogParabola,-1.9761015,2.158393,-27.520124,1.2394337e-10,8.5644245,-18.516787,-4.4950304,-23.095299,5.178712,0.0077976603,-5.099821,256,2.534
-26.41008,29.821924,FSRQ,LSP,338.2327,0.050247066,66.17521,1.0401707,6.681051,3.5627718,2.4435446,PowerLaw,-1.4666,2.4205203,-28.296844,4.602311e-11,5.4445043,-21.213194,-2.8417335,-25.495169,3.0562105,0.049237143,-3.3840907,0,1.0933
-25.68841,36.173805,BLL,HSP,340.97742,-0.012420019,66.467575,0.33219188,8.246527,4.5833173,2.0037386,PowerLaw,-1.026181,2.010624,-28.655153,3.3018845e-11,2.7088828,-22.445566,-2.0789168,-26.940273,2.1174068,0.12719089,-2.973946,0,0.25
-26.695736,32.246143,FSRQ,ISP,324.87054,0.12553936,48.861893,1.3135654,6.408446,2.328545,2.4818678,LogParabola,-1.2572974,2.361503,-27.86235,5.9749414e-11,6.2823443,-20.83065,-2.849329,-25.256142,3.2546606,0.042433325,-3.137111,0,0.34
-26.731888,29.610275,FSRQ,LSP,51.22016,0.04355889,76.55485,0.9966704,6.61132,3.9389005,2.4319,PowerLaw,-1.5118128,2.4038389,-28.581263,3.6584843e-11,5.5700583,-21.436697,-2.8650146,-25.731016,3.127542,0.04790877,-3.4381948,0,0.711515
-26.97153,33.886765,BLL,ISP,323.56876,0.0057354774,44.971302,0.2724198,7.72169,3.8672516,2.1448507,PowerLaw,-1.6089091,2.1381984,-28.390903,4.1016985e-11,3.0459578,-21.843023,-2.2613652,-26.332083,2.360192,0.09676538,-3.1115627,0,0.285
-27.631021,27.631021,BLL,LSP,43.568176,0.15991832,76.53639,0.0,8.141267,3.8704069,1.9506477,PowerLaw,2.3025851,1.826949,-28.973972,2.3255963e-11,2.091475,-22.956686,-1.4322655,-27.437029,1.838389,0.13951246,-2.026273,0,0.267797
-26.818493,31.09372,BLL,LSP,354.99088,0.031028742,70.88546,0.57173026,7.232678,3.9096844,2.2250051,PowerLaw,-1.8629442,2.20309,-28.486897,3.9136406e-11,3.7466354,-21.498402,-2.6109204,-25.956352,2.8867278,0.0627324,-3.3080127,0,0.405
-27.081142,33.78106,BLL,ISP,106.042015,-0.060207635,59.046135,0.16131525,8.317441,4.745054,2.0853822,PowerLaw,-0.7813054,2.1184094,-28.835049,2.632437e-11,2.754191,-22.743866,-2.1877315,-27.243076,2.0923064,0.15247221,-3.1967664,0,0.404
-27.631021,27.631021,BLL,LSP,73.80406,0.00048471522,73.364426,0.0,7.716859,4.432923,2.110961,PowerLaw,2.3025851,2.1065989,-28.650654,3.2293192e-11,2.218669,-21.90012,-2.3975952,-26.396341,2.6934276,0.0817851,-3.1786027,0,0.383965
-26.348545,29.405598,FSRQ,LSP,327.1797,0.13937649,49.168896,0.8460133,6.5250897,3.0455267,2.447683,LogParabola,-1.659643,2.3028471,-27.91472,5.700405e-11,5.2871165,-20.93056,-2.5443625,-25.45787,3.1781104,0.046301078,-2.9994347,0,0.33
-26.842323,33.861485,BLL,ISP,337.4096,0.12127553,59.827293,0.43606988,7.4137745,3.5335433,2.1537406,LogParabola,-1.9136877,2.053039,-28.242414,4.828231e-11,3.2451131,-21.464947,-2.201212,-26.275414,2.6992197,0.07023927,-2.8233197,0,0.2187
-27.087133,28.712774,FSRQ,LSP,118.00869,0.0829461,39.777718,0.76188374,6.943772,2.3633227,2.3683307,PowerLaw,-1.7350469,2.2971091,-28.826883,2.6839546e-11,4.775076,-21.830957,-2.4564,-26.187208,2.9255366,0.05954113,-2.954058,0,1.585
-26.805916,30.187086,FSRQ,LSP,104.446175,0.07170681,58.88395,0.3919583,6.605277,3.7031744,2.411449,LogParabola,-2.350261,2.3614485,-28.3929,3.7730315e-11,4.436115,-21.108833,-3.0563824,-25.550344,3.4327273,0.03634845,-3.620581,0,1.014
-26.475456,32.520058,BLL,ISP,317.5809,-0.020747364,23.149374,0.56780815,7.9687157,5.7267175,2.0396304,PowerLaw,-1.9004301,2.0548217,-28.17041,5.267191e-11,3.9836378,-21.129185,-2.8515127,-25.628511,2.9818478,0.06105631,-3.751703,0,0.334
-26.352617,36.150787,BLL,HSP,316.9147,0.04542588,20.816303,0.0,8.343255,3.6395159,2.000031,PowerLaw,2.3025851,1.9912995,-28.560686,3.6532333e-11,1.5369477,-22.402895,-1.8920822,-26.896889,2.0245328,0.12917466,-2.5772777,0,0.203
-27.23144,30.487831,FSRQ,LSP,330.2646,0.2667978,49.874104,0.3449292,7.8620086,2.8772132,2.0268648,LogParabola,-1.5544384,1.9389943,-28.470499,4.3896647e-11,2.9023914,-21.85564,-1.8294756,-26.892752,2.4020991,0.090006694,-1.8757882,0,0.667
-26.786648,33.275898,BLL,ISP,2.5889132,0.0068399976,70.09433,0.4165569,8.115541,2.8293412,2.0569344,PowerLaw,-1.372569,2.0502114,-28.688276,3.1343286e-11,3.0720785,-22.46593,-1.9404405,-26.966003,2.1243567,0.13210537,-2.8182683,0,0.2442
-27.448494,32.737324,BLL,ISP,85.62245,0.1527251,68.2178,0.0,9.651591,4.391869,1.4860786,PowerLaw,2.3025851,1.4917786,-29.215693,1.4021048e-11,2.666828,-24.033846,-1.2701175,-28.075687,1.7034813,0.17300943,-2.0154436,0,0.493249
-27.435696,29.88351,BLL,LSP,111.499146,0.08207985,49.56182,0.45200428,7.4414964,4.6759176,1.9454489,LogParabola,-2.075594,1.8112887,-28.53411,3.2684775e-11,3.8116117,-21.506763,-2.4948182,-26.194696,3.2070794,0.048923574,-3.2833455,0,0.363
-26.160809,36.530647,BLL,HSP,343.34927,0.013048651,61.003998,0.48836,7.66997,4.2367105,2.0286098,PowerLaw,-2.0148454,2.0183253,-28.299953,4.544257e-11,3.835595,-21.193867,-2.790334,-25.692213,3.0810344,0.053887304,-3.6011713,0,0.344
-26.622957,39.33392,BLL,HSP,6.04595,0.17648043,69.665016,0.39604747,8.280966,3.6754673,1.8098128,LogParabola,-1.4620929,1.5689014,-28.559053,3.6370296e-11,2.9959722,-22.298841,-1.6005689,-26.865631,2.3922298,0.09551114,-2.2964714,0,0.54
-26.464146,29.463295,FSRQ,LSP,333.89413,0.10310179,50.296444,1.1723727,7.015218,3.582449,2.2590778,LogParabola,-1.3808186,2.2130103,-27.307226,9.7248314e-11,7.2388105,-19.55584,-3.3319361,-24.22585,4.0637245,0.019244554,-3.9358144,0,1.493
-27.274456,33.999386,BLL,ISP,105.86792,0.044174105,54.78536,0.29970607,7.492946,3.2640288,2.2834911,PowerLaw,-0.9430222,2.2221591,-29.079504,1.8301447e-11,2.67901,-23.137087,-1.2090361,-27.560322,1.7548624,0.16885875,-1.8229265,4,0.496089
